day,regime,trend_following,cross_sectional_momentum,mean_reversion,volatility_breakout,defensive_cash
262,bull,-0.013549261579077723,-0.0061784267694548495,-0.0033914249104295734,-0.008445284346250723,-0.002759977888707697
263,bull,0.015269492377103767,-0.0032375291049810476,-0.004713893706585886,0.0018692631507953171,-0.0008640272175033754
264,bull,0.025598415698398297,-0.0003989031921820402,-0.0044630299486304904,-0.03039584797201206,0.006326646320813376
265,bull,0.007073966042421799,0.026067554277780132,-0.006781407789601333,-0.01852612867316484,0.005393766590517854
266,bull,0.03074171436552125,0.03263303312669671,-0.011909436097970745,0.03906160364382893,0.0005869688934399776
267,bull,0.03604164409205343,0.024039391281429952,-0.007779966361832332,-0.01325749242892457,0.014435794019567561
268,bull,0.004933065102878769,0.0009056905793820708,-0.000711915150947835,-0.000729412811883641,0.0033320785777176546
269,bull,-0.00321632426137268,-0.027934987250176013,-0.011195921217430831,0.01936526384535565,-0.005001326785603033
270,bull,0.022168771439730648,0.014225368004192974,0.005014476984437162,-0.0009970093338152594,0.009424910697972529
271,bull,-0.026021683053354488,-0.03420565394370298,0.015180112098743101,0.028743571914312222,-0.003402398841729829
272,bull,-0.039288362337018615,-0.03494329589256178,0.018089227329238428,0.045164923428641715,-0.0052793397805641065
273,bull,-0.019214061339277073,-0.014817397638098652,-0.003839199421832665,0.01612071586752886,-0.003987003709210269
274,bull,0.04589886692932948,0.04605501281243405,-0.018971285255122015,0.02576342224746979,0.00661886907183841
275,bull,-0.04044793459757759,-0.028792930381285414,0.022301784421856197,-0.026849306281858245,-0.006940901708507696
276,bull,0.027039345670467008,0.01295670856591272,0.00968743390540824,-0.02851911940295442,0.007778949273119155
277,bull,0.009652933198012022,0.028718351727947712,0.017933631332740216,0.006795537726968872,-0.004910461185989099
278,bull,0.005884982061604437,0.015342553348553445,-0.011794717360515303,0.00022750253384332833,0.0035614686198516274
279,bull,-0.07322622145340175,-0.04917061368716559,0.022636390183331172,0.08117584568310945,-0.01576006239588027
280,bull,0.05359554030268446,0.020361786660556273,-0.012123013285025078,0.08047628113552205,0.009469309878331045
281,bull,-0.003933506941286871,0.006515830338930037,-0.012784480928260757,-0.01642875915704078,0.002933706192045041
282,bull,-0.0005532798759229282,-0.007153973979800346,0.009188786946661195,0.011739722079001928,-0.008968191742633259
283,bull,0.017648507023515708,-0.0027704589570875585,0.018161778680643004,-0.03380817536612648,-0.0007959966826522565
284,bull,-0.02151545203765599,-0.01755468503379984,0.0067432226234002395,0.03877948759690179,-0.009245042688879553
285,bull,-0.01833582356060739,-0.03173367740026779,-0.011528979139026178,-0.024653382550579635,-0.00459121498472739
286,bull,-0.0007953170617061196,0.003059979049208633,-0.007586778739793508,-0.009426504328583248,-0.0006258124618093223
287,bull,0.02557489974834167,-0.002516179716168866,-0.012344028630756274,-0.01618975760827141,0.006375097304301117
288,bull,-0.00971570485997363,-0.055236187772982615,0.011898509191246182,-0.011848133503548141,0.0008428385570481067
289,bull,0.018413112328935492,-0.010360173789236376,-0.0029140197623522667,0.02726981272530919,0.002536050126142324
290,bull,-0.01657831917365985,-0.016277259907656723,-0.006878652000679919,0.03447586316594282,-0.002348093489955529
291,bull,-0.017850364718973378,-0.013524632757722463,0.0025116223380258536,-0.010993486455620856,0.0033578296844089268
292,bull,-0.024053857030638347,-0.018808687238672996,0.0008379376338408734,0.02257213923619604,0.005936641793254916
293,bull,0.001731982084224949,0.007073346142338931,-0.009192547932026564,0.006005450885027744,0.005868928137510488
294,bull,0.05241682594454896,0.002032953936192409,-0.024710726074784632,0.05410414910421442,0.004659841117046128
295,bull,0.04065896896484064,0.027004843544634234,0.0019797801435373456,0.03757069994439571,0.00598549643791488
296,bull,0.039653234664596596,0.027392798811632077,-0.005546154648186639,0.031701666716073586,0.009475291595865113
297,bull,0.008733324171945655,-0.003645801965823607,0.012348010911880956,0.006433370711299935,-0.0020827958831042444
298,bull,0.014129590575648037,-0.0020496099088887533,-0.014332498371546602,-0.02314894230514382,0.003963975875132534
299,bull,-0.003128284181508691,0.03540311768783684,0.005823596708658745,-0.01850686895891117,0.006359184471399676
300,bull,-0.02185931070394795,-0.022904706191985723,-0.014135820230095528,-0.02086052565416801,-0.005429471646484869
301,bull,0.039670462848246296,0.03325330431778793,0.011477680875219913,-0.003602227522719368,0.0006101604841178383
302,bull,0.04322479632850936,0.05551771494769802,0.00802867678822254,0.01674994218309142,0.014147735566008597
303,bull,-0.007162159071593272,0.015465130829930004,0.0038553610052143583,0.02398261966084005,-0.0015094821453356553
304,bull,-0.003820933864432656,0.02274525508603695,0.002047303590922509,0.0076207126476454815,0.006363994599626374
305,bull,-0.017736990194535614,-0.017131863590004126,-0.003117108121699323,-0.006652622218058932,-0.0036141168506337406
306,bull,-0.08526494546088373,-0.061191871308208544,0.02577684441969541,0.0604036774080562,-0.011536663681174966
307,bull,0.0680452938317255,0.08920005008707341,-0.03681158708795552,0.09234352372929695,0.008608660826893128
308,bull,-0.03667660965021879,-0.03526933715900841,0.0016374375889041028,0.005342402560174802,-0.013815721436685052
309,bull,-0.07529249652010736,-0.045880578545543504,0.027931721854851956,0.09026052372485675,-0.021885534657183077
310,bull,0.05985367543385894,0.03416311954457075,-0.0316584407721708,0.023511814725169777,0.007623911333989374
311,bull,0.013386061149253354,0.020209629830278734,-0.030946821687032902,0.007991273417497483,-0.001070951116746698
312,bull,0.0011649267109264659,0.0009493231093869382,-0.007310096313851211,-0.016990965041234044,-0.0028142189395091942
313,bull,-0.02396626215127927,-0.006139495065854251,0.02534394780470977,0.003904899407846008,-0.0006020349923281767
314,bull,-0.04475010976565347,-0.04001510886927172,0.024361024913601072,0.035019923364220364,-0.01226419769714718
315,bear,0.021672984794359286,0.002076370275038984,0.007477228350057273,-0.004748812753155985,0.003025020709209249
316,bear,-0.04374277815364771,-0.023622767579934374,0.008024653529621024,0.0008126720393907932,-0.007753586767473028
317,bear,-0.05793058727416789,-0.0650624106059826,0.035132987222472364,0.10745593342864945,-0.021573124653453932
318,bear,0.04857645710507481,0.026615584145076785,-0.02134431373608954,0.03247103616945579,0.002954533444200416
319,bear,-0.051334400040836906,-0.055077633771151546,0.01761738505611271,0.053505572334225274,-0.007464519425995053
320,bear,0.06784888162738631,0.048006038664196886,-0.016319409476839304,0.07920890116460647,0.004615203211465725
321,bear,-0.015028826547387089,-0.013997097649394562,0.026333192877927875,0.04276172440292134,-0.008319309630493061
322,bear,-0.049555479954460635,-0.02486569296586521,-0.014256859169928693,-0.014994265157811482,-0.004124782637666572
323,bear,0.0173271217693619,0.00029643297694466504,0.006532799876744591,-0.003124653501849549,-0.0008997067721017821
324,bear,0.010485514629792969,-0.013505880681984954,-0.0041822307724123965,-0.02490406724885166,-0.0016117167663600108
325,bear,0.008438215849516914,0.00843760418374863,-7.745058529221461e-05,-0.010067001406135732,0.008519050243321204
326,bear,-0.018547371429240282,-0.022142686854444885,0.017943340868737646,-0.008022323369352661,0.003356768993467931
327,bear,-0.03672028758044079,-0.020917695705824302,0.005759368996276767,0.04906859633135891,0.0009984829491819294
328,bear,0.05411936516684669,0.03381879788223628,-0.017394676764402848,0.049601996435061906,0.012516475790958857
329,bear,0.0027663350946085874,0.005189129013922877,0.01716597550766691,-0.02347240532924158,0.00032955641069902936
330,bear,0.0031245518027620675,-0.0003567674092435167,0.002031047505167133,-0.0016758467415637968,0.005994966872756102
331,bear,-0.04126865477062945,-0.037606977877485986,0.02477395008275246,0.05369960914176375,-0.012128353536218009
332,bear,-0.03785543351526639,-0.04054589573786956,0.03186200321855592,0.03358464239387578,0.0026274860614948345
333,bear,0.008066624952642588,-0.030791877329334853,-0.00668162015696062,-0.002556209996542669,0.005166586382269833
334,bear,0.01873532819971708,0.020899537619176622,0.01894688183007987,-0.001733704661748808,0.002559040847191018
335,bear,-0.01223568144318546,-0.04974908005513313,0.009401047545434714,-0.015754560833573964,-0.005103245536852265
336,bear,-0.025831130100057057,-0.036656133009573995,0.0031042557669464163,-0.006951988283656225,-0.004590021048952404
337,bear,-0.044011492133803405,-0.022442255274532252,0.015388354980775313,0.03328581949901997,-0.00839238062040603
338,bear,0.027270515871579484,0.006841623534768009,-0.009383818881825028,0.015323193281295984,-0.0015410185175596509
339,bear,-0.0834833986280577,-0.06990995962288318,0.027958197954951452,0.055810687149696656,-0.00709287918116402
340,bear,-0.006018607165947686,-0.003399629816789291,0.02296618149731378,0.014437781110501091,-0.012796579563964301
341,bear,-0.0438621757249234,-0.023693275689610195,-0.008924231561527784,0.0029545628700429027,-0.006987640429937202
342,bear,-0.0007172686114795927,-0.003989328792196562,0.0021296130575200667,-0.014829038467624735,-0.001901122665262904
343,bear,-0.0746764901396814,-0.02390925246868886,0.015394088592432957,0.07163130905199808,-0.00900736544439657
344,bear,0.062344671991241295,0.044491632262527,-0.018596648666542093,0.047392741313039125,0.006892087191474768
345,bear,-0.017840283173806995,-0.010495565663489788,0.001344139211507628,0.01825360992594618,-0.007547220494104734
346,bear,0.018773981866051268,0.04077228079070771,-0.016386969543618048,-0.015942427411778176,0.0063861671457485295
347,bear,0.019724120761642608,0.016691981946512773,-0.014157429989687519,-0.015937008867788788,-0.0017317801166873
348,bear,-0.03151474166627125,-0.02352115321627544,0.0174905111126068,-0.014786255537959281,-0.010763709603707618
349,bear,-0.015414491618907705,-0.018943827447261703,0.0100861317120945,0.055150564965624566,-0.009326374114044557
350,bear,-0.0069372583727084665,-0.00025058960812108155,0.010294635924206237,-0.004483149330504663,0.0010406689798087684
351,bear,-0.043460756436139523,-0.029910913365977055,0.007265864865527918,0.04142064994278416,-0.002873510152988681
352,bear,-0.003270041209777014,0.007179419281664956,0.005483532497763562,-0.03866673013621896,-0.0028937307225699632
353,bear,-0.02567921561175784,-0.021863123774774985,0.022956279485279354,0.007691648333094807,-0.006701182583129917
354,bear,-0.043086818042251326,-0.03661616385166715,0.003984376227293704,0.0317703047050809,-0.007926757544236095
355,bear,-0.1262567745909774,-0.09364714500265775,0.0418025362800815,0.10054902905704845,-0.02428908747735793
356,bear,-0.029630269692214883,-0.023661001144424376,-0.00614874271429415,-0.01171687239958134,0.0010804993217999118
357,bear,-0.024035353015983633,-0.01421291973332604,0.0059056744419915645,-0.039506241985233816,-0.000481081287887044
358,bear,0.01296679563785788,0.005838498993899701,0.010775740454822408,-0.007933837652042908,0.003284722399584361
359,bear,-0.060546461915133666,-0.054459422703789714,0.027348071438921713,0.035337057176875714,-0.015165104089468069
360,bear,-0.01145906941537039,0.011124467512435014,0.005558594811201966,0.005989255874762012,-0.0006970335960508538
361,bear,-0.015307158588109472,0.014301483219893574,0.00026323563577030414,-0.02142622507674716,-0.0026278429168389655
362,bear,0.01482928628818532,0.008148287354861838,0.000630808922125645,0.012476932872680235,-0.00026435823626303964
363,bear,-0.04100780313670468,-0.04202026174701588,0.03828607131128219,0.043633425042377105,-0.015180404751084045
364,bear,-0.02876442709147238,-0.03254591952462737,0.02519320410845024,0.01753734058227948,-0.0047586802887005855
365,bear,-0.03296921015618927,-0.015621845752909041,0.0058975433102501544,0.007266126292355023,-0.0011346834631643429
366,bear,-0.005339441942447257,-0.006040353168419403,-0.017154218547403795,-0.007557210799497889,0.0076619291056564485
367,bear,-0.04425561148924719,-0.040188493705463985,0.01650609988701424,0.003925085077892853,0.0011030687008834004
368,bear,0.028602462682653845,0.021492466221504344,-0.01323877933912462,-0.02378385445152266,0.00963654736162504
369,bear,-0.024612458629962787,-0.04962859021040311,0.025824652161887868,0.011428072071901595,0.0047395257986058105
370,bear,-0.06510878157461694,-0.0322167468368808,0.011403621441058887,0.02526523051662293,-0.013987474166018438
371,bear,-0.017752966054423922,-0.0015426673424336367,0.016104271987308356,-0.018790723994761185,-0.0020685971384167673
372,bear,0.05356644017371607,0.01760345879161298,1.1142822573910471e-06,0.04518177502017026,0.006778248279840915
373,bear,-0.04274709676655595,-0.01963886792196897,0.026924449050218166,0.05314988768593741,-0.011505000561270198
374,bear,-0.0007000209628721509,0.019917700122003085,0.006403076116548774,-0.019250067514837425,0.003632750411905616
375,bear,-0.09079130272090319,-0.07144243105079383,0.04242420111461876,0.07957559335168474,-0.013894476758170446
376,bear,-0.04584312276902508,-0.026296207289990946,0.014494967436570031,-0.012709756910242554,-0.000908735382422123
377,bear,-0.023368017279421956,-0.0189590500504307,0.020051091957846393,0.056734452943149064,-0.013638460005416452
378,bear,0.011624031951444121,0.026050173466641763,0.0065318216019484,-0.0010662026795218704,-0.0016724467909978741
379,bear,-0.006409702660042444,0.009033962915007302,-0.016861423729570887,0.005806120952412956,0.005520839784262461
380,bear,-0.015697885052053013,-0.023691188683742176,0.024564837114835106,0.02484592791382317,-0.0031593333386860326
381,bear,-0.05007842697223238,-0.021547151878293924,0.015240105258310477,0.040866636509535766,-0.0029246505141671637
382,bear,0.02609604221945929,0.007219593452992022,-0.007008987112185121,0.016470172421851056,-0.0019336782671467469
383,bear,0.02370448492541556,0.007601520736695901,-0.012133962490379162,0.02383515458091696,-0.0024827931581694563
384,bear,-0.010156880544994275,-0.012958645672010225,0.002915539558990859,-0.0021257214971229592,-0.004480020818769796
385,bear,-0.047955282016606385,-0.02844237481356433,0.01774512819709878,0.009694066557135748,0.0006951950908787464
386,bear,0.003492715430155609,0.007399706359632954,-0.0015652792039797215,-0.003459906144145734,-0.0007891965278939129
387,bear,-0.042535870736613524,-0.026210648951544215,0.019711083280088436,-0.0051886536524286,-0.00010646547144489791
388,bear,-0.009888814149900126,-0.015112427437389149,0.013546675993599927,0.01352269987907658,-0.002815740426832791
389,bear,0.0028972848190105646,0.006904179007142281,-0.008431340724812015,-0.013996397070407457,-0.000633317926706979
390,bear,-0.016607533174874914,-0.011362113040646335,-0.013248969877174634,-0.016719564239648054,0.00022577496908657467
391,bear,-0.03882809133254379,-0.04509025530952561,0.011873082315930435,0.041200712920205794,-0.01568800639615311
392,bear,0.027838975800140355,0.043977529167495616,-0.006580645438526391,-0.009743834166875505,0.0032444621113805494
393,bear,0.023757836921012822,0.02114686401144782,-0.029420636342408876,0.03478248540749433,0.003913983447052897
394,bear,-0.0715671485792628,-0.015258749337370404,0.022235789530752514,0.05799187266211026,-0.013841804697426064
395,bear,0.03518101127356914,0.01591195153094221,-0.015213341228619191,0.045594301493461276,0.0041119282403516725
396,bear,0.10758909272832703,0.07419876767686817,-0.03347528426078956,0.06090103776285357,0.021913454912565637
397,bear,-0.08144093927972162,-0.0734537304393462,0.03277209162822024,0.043196032871287496,-0.0167921258181879
398,bear,-0.060662755181613764,-0.053093828513796404,0.0183314574425265,0.038388096273367145,-0.011440315747413669
399,bear,-0.04769512561883746,-0.01921202764874972,0.015361486129011495,0.02802876173610333,-0.010051518621435006
400,bear,-0.00979603930604754,0.01812966021313317,-0.003983254128020881,0.018112509635114578,0.00379234250658023
401,bear,0.00021093516181006078,0.013508541805403229,-0.010377855111309174,0.027752728261883006,0.005318702042955257
402,bear,0.003941554877894758,0.009141207861888469,0.009017029997920582,0.013400570193129555,-0.0004836940294631212
403,bear,0.0009528758078431766,-0.007006268797261116,-0.013515828098881686,0.004194722378625604,0.0012802002400184222
404,bear,-0.026623626763933254,-0.0307300809009766,0.03112343499316667,0.043221735734668525,-0.003821626122458296
405,bear,0.010182122512284402,0.018704875986881177,-0.007869723703398883,0.009210676991682853,0.0013434318379544911
406,bear,0.007063606472279582,-0.02311015981930894,-0.02111193858856435,-0.011077283492789896,-0.00778658822319531
407,bear,-0.021821096161689514,0.009358757927847513,0.006976998256658356,-0.01489135157414423,0.0018630815328969195
408,bear,0.08670799871936874,0.05067575799426065,-0.023926661647881778,0.08301165008913049,0.020659588158202083
409,bear,0.026681081984882973,-0.013557267923022477,-0.005411338632328099,-0.01104715750888473,0.0018106466241815985
410,bear,-0.007716966057309288,0.00037545965558999665,-0.001125019896579572,0.006468539578663254,0.0037941195571695023
411,bear,-0.05106343545293603,-0.02582989376516886,-0.002232373626792088,0.060569896002358785,-0.004909166383871179
412,bear,0.006069868945612454,0.030700510470977462,0.0021603876642193607,-0.00518987327412333,0.0020154420394145087
413,bear,0.007941612039286955,0.01910166911246545,-0.009609273038910827,0.009797441520355573,0.006611540338644116
414,bear,0.018719744167930645,0.004634331177971373,-0.009992540056430174,0.00949400464306034,0.007234152121544852
415,bear,0.033294997264904064,0.0014699770715396673,-0.008498744769573708,-0.004698185771247171,0.004540528337332076
416,bear,0.018209844621643607,0.035240018335973476,-0.0020413174614302755,-0.01380628639416768,-0.0002713587388488289
417,bear,0.010952840722169066,-0.006454860589539686,0.005262616024632014,-0.017596891477550565,0.007382077883708331
418,bear,0.025037273119591176,0.010454209159829607,0.007379079165066357,0.005106245586834824,-0.001340139487484679
419,bear,0.022006183097964815,0.022534033840853625,-0.01795231204383455,0.03374481430800459,0.009669559308078326
420,bear,0.01005115732881135,-0.014151729768463605,-0.022718105450909642,0.016620596175735584,0.0007791880097755906
421,bear,0.05944808707821515,0.023987140342008256,-0.043599609501342146,0.06198254423815415,0.015322779115460847
422,bear,0.05188306613968701,0.045110607852025864,-0.008529618665221674,0.029271761913921297,0.010980342218096312
423,bear,0.023689633419402972,0.03425501419193214,-0.027556790502226505,-0.0014031874525026642,0.006312759674236157
424,bear,0.0438661682149191,0.022042687984478927,0.0035563252598729365,-0.0005989331883941806,0.004804300834808739
425,bear,0.027161297383339104,0.013133246003723193,0.020091848938773513,-0.004012680801595468,0.0044976120256574065
426,bear,0.016635778548476927,-0.0024300042245193067,-0.020789276453806765,0.015161279896423753,-0.0008509121252093825
427,bear,-0.016659838131797326,-0.017492491855677635,-0.0028477754689752582,-0.0038212657934227254,-0.006480975853876581
428,bear,0.018384538660868727,0.00864099929408561,-0.01172845571785287,0.015935584900322184,0.00513254622323425
429,bear,-0.021541790337723854,-0.021063909183506254,-0.021355645619786496,0.006598535368828411,-0.0003416290308743187
430,bear,-0.05091611883742699,-0.04848952025724995,0.009331278565953996,0.058313481883663226,-0.014134868206297712
431,bear,-0.0074982423275419645,-0.003376367377003248,0.00418363786952802,0.002865195962658471,0.00037011154566812094
432,bear,0.03926201588316365,0.026067418660404938,-0.01873740535938534,0.01716208461385634,0.009803131157341275
433,bear,0.017917934404815324,-0.003580045316545613,-0.02057565527257571,-0.019380160507201677,-0.003916460004637677
434,bear,-0.011268902190290975,0.0021482282036273657,-0.0020324607569472755,-0.012573513276194251,0.0017753510708569602
435,bear,-0.0384592166838372,-0.020524373225722363,0.015694899907493814,0.013377276410414685,-0.011080939156996355
436,bear,-0.003710147706255216,-0.011557619014188933,0.0008106812397560277,0.005133642209101429,-0.0023951572946884167
437,bear,-0.03211834037627635,-0.037384574985611395,0.013375064121559737,0.033559755453586804,-0.006459805327538275
438,bear,0.04992943255335886,0.03504469322488099,-0.011062658590210678,0.016789139031682224,0.010982132056411409
439,bear,-0.02313266009725455,-0.0391380778182331,0.025109672666797016,0.00035447810314656386,-0.004512980415230615
440,bear,-0.01788291949933133,0.00582889533705158,0.022533227391858975,-0.00023208202749769373,-0.004962958295374561
441,bear,0.01980862405944153,0.0017542964566240296,-0.004896101517215574,0.013086953415270105,0.00020576146549913755
442,bear,-0.0037512419967294366,0.021312270544015886,0.0023865153723994547,-0.033973584333464764,0.0021994640267526486
443,bear,0.005181722822511384,-0.011225961823395636,-0.007705446163934639,-0.011468603460759261,0.009008793232460389
444,bear,-0.01263797047207547,0.02381327747024019,-0.008175891845309287,-0.010567717477668055,-0.003957726895566741
445,bear,0.03493662989292175,0.0507085941550971,-0.014851095206725354,0.05391932645708363,0.01350595289160164
446,bear,0.008951572279771267,8.947841812447475e-05,-0.008947816264800186,0.01274617262032592,0.009115403935566271
447,bear,-0.008724376537281234,-0.02158714947887074,-0.008227908036570707,-0.008016755700117506,-0.003222463796019999
448,bear,0.04870977687309927,0.0013033701791396908,-0.010777183596205423,-0.010320344973008455,0.00890853418414257
449,bear,0.04031100638700835,0.046650351097723135,-0.005020345148672207,0.019438615571868392,0.005610012071184287
450,bear,-0.06903172234267513,-0.025126198390174492,0.01780704237199262,0.03693996276430214,-0.01361668548609315
451,bear,-0.019767178612342853,-0.03167541537128955,0.019387244750927436,0.0161935165084429,-0.01221345325663659
452,bear,0.007240406611391503,0.006010528126581924,-0.012587958943628838,-0.003142522676727964,0.005319465138465833
453,bear,0.01919674129044059,0.012703209560513599,-0.005780790933569858,0.014098084444228942,0.00946136700972191
454,bear,0.026193837379243204,0.016504978159285224,-0.015456265488774542,0.010530438243076663,0.0019289167432844272
455,bear,0.016872184526006508,-0.004525302731937298,0.0006692358200960577,-0.0007186347523298653,0.0007042912785436171
456,bear,-0.0012965073881538586,0.009107562206307943,0.0011735166985224468,0.02487086039803162,0.0052823975650472185
457,bear,0.037644947469319845,0.016813873882105777,-0.01894620627277386,0.04812862575416555,0.008396711894627892
458,bear,0.028505168076475997,0.047368611098990474,-0.021051271120978945,-0.007613004708859476,0.005369141104218318
459,bear,0.044132920873000775,0.031509911157380506,-0.01113972137242187,0.0234902946459773,0.008635216662830772
460,bear,-0.07902389394056654,-0.026295129161007052,0.02020022003704604,0.04676121236313147,-0.01677715492450229
461,bear,-0.017267433679312175,-0.022236026440210943,0.001948446001323777,-0.0253662945876938,-0.0026261045690966723
462,bear,-0.06677742432204671,-0.039457635553805825,0.01739471468356983,0.052876196300226344,-0.01036614361068059
463,bear,0.02530578791590888,0.006078304989290299,-0.006507825762689031,-0.012108243519597864,0.004522593899805856
464,bear,-0.01421830265637002,-0.02490536664508176,0.012139187187625359,-0.006957694395726534,-0.007197463009465725
465,bear,0.028445864452157077,0.020251623055976047,-0.022667120754473892,-0.008431984978637699,0.0015204734840161558
466,bear,0.023210176655403585,0.006798017000036105,0.010838274600847592,0.006619368888620158,0.0036449204108157155
467,bear,-0.04940867906048214,0.007578119428629071,0.017522812113045308,0.047736559401037354,-0.012382012269988805
468,bear,0.012799650556678917,0.041238675267778954,-0.0008574454952794842,0.05232210033402511,5.92664398782472e-05
469,bear,0.018557384483589387,0.013635405182223347,0.01596848754775399,0.015103332077155718,0.0005025847554330607
470,bear,-0.008631468352291121,-0.024751187943197174,-0.0071906343965939135,0.0025998882145273,-0.007172123841585911
471,bear,-0.02968437404058838,-0.04379074693852493,0.01591618993011653,-0.003625060245176772,-0.009640488671429089
472,bear,0.00797086771891051,-0.006166511448494592,0.0039908966869523655,0.006176849740288351,0.0015573930223647258
473,bear,0.04922037132426772,0.05416552412763924,-0.02002113690871878,0.04057777891942049,0.014213921995351588
474,bear,-0.06515145434114351,-0.04503234589273797,0.023671518391752133,0.047720727300573265,-0.009923746128764612
475,bear,0.024350654630319123,0.005440109511528264,-0.006254504778202774,0.005013556229695823,0.004486141185181119
476,bear,-0.013521762099142142,-0.014865249510424589,0.0037812201168036866,-0.02817523250928551,0.0007937730414767717
477,bear,0.0010260259213514325,-0.00927521534275932,-0.024989155623157108,0.008868878399457141,0.0044936804097376335
478,bear,0.03800245740942873,0.021449380201008415,-0.0008804966966865398,-0.0287901627398635,0.006400265639079406
479,bear,0.044009351116799905,0.025471328975130256,-0.01646009462803473,0.012265275387655402,0.0051258432824543955
480,bear,-0.05618436449732876,-0.07277811602173827,0.015532625160272822,0.07140049322335366,-0.012528663492343054
481,bear,-0.0067287342719989165,-0.005969558472778969,0.0062091146540508915,-0.01734116082934752,4.2688350061241206e-05
482,bear,-0.030302538837096677,0.0016522308960046847,0.011155684952061904,-0.009742649413670281,-0.0010666262817747062
483,bear,0.0014855904263346297,-0.005034915893934474,0.008687054067142387,0.0027401073605841423,0.0003781192409771791
484,bear,0.06910058168361315,0.038892089532493054,-0.016597987728634113,0.05404185556067199,0.013283979796521852
485,bear,-0.006928689369608386,-0.006853789427327616,-0.002859936825374778,-5.451792396017518e-05,-0.0029214241365688996
486,bear,0.012625477834943121,0.022216548853020622,-0.027921340167726967,0.010931113502634076,0.008280034182775991
487,bear,-0.06441813494155924,-0.04167272877495052,0.019933445092608092,0.052813640639952815,-0.017508028495341048
488,bear,0.005662315488123616,-0.007613562497303389,-0.0016410568770366715,0.00889642977713145,0.0009953389195435783
489,bear,0.04879601688524931,0.001522717661296455,-0.011453626465797655,0.017199072889316443,0.014569126601175288
490,bear,0.026503338933108873,0.02299825365585455,-0.01491640002615729,-0.0012332521216307426,0.0032807911841545526
491,bear,-0.006597281644423793,0.014104882502743974,-0.004250590370368733,0.017681252320820497,0.0006886469748639184
492,bear,0.06723104845492724,0.044864961345224684,-0.02173314991958284,0.03328334701813551,0.011682265423796176
493,bear,0.02836446049921472,0.002483831545163016,-0.002238655335455723,-0.019980904321816685,0.006640115404898377
494,bear,0.05371298826079153,0.05231827428757874,-0.030725894688851882,0.05689880627796013,0.01757358569788826
495,bear,-0.032208344240440334,-0.006344226491717467,0.008741621926392579,0.0067290033731416355,-0.00464081629607896
496,bear,-0.03142926557645476,0.0037641277088252692,0.004852694130150855,0.0011473863031463123,0.005513321117222605
497,bear,0.0032092969645649595,0.0349276591201178,-0.004898937837728201,-0.0039686000939663,-0.004685569287771175
498,bear,-0.010899151592001565,0.0002866174217482434,0.010588120699683939,-0.007620144343214219,-0.0021400440003269644
499,bear,0.07884990949902032,0.041708698971981095,-0.013254364751631838,0.08452027006179652,0.008478118492606324
500,bear,0.015713168450383695,0.03383872905757962,-0.025106000445334085,0.0540404108366834,0.01019126294120897
501,bear,0.0013697286934148804,0.02437314604616259,0.00417449385938252,-0.03397625745435954,0.0017355498913010836
502,bear,-0.04571501538759135,-0.04867611461448689,0.005759234652333106,0.029073177503047033,-0.005887290114913413
503,bear,0.03279882238925345,0.037521469567825,-0.02726338967852237,0.04335990284776036,0.01323926536026649
504,bear,-0.018778453292661826,0.0017028522672196435,0.006344357421037433,0.00017042672681199234,-0.0003354654920458568
505,bear,-0.03745747636236009,-0.016226207298478786,0.009402442850600868,0.07220523820723274,-0.008106992402607583
506,bear,-0.022926577426373818,-0.012401126775914468,0.00937760977866625,0.021095824714054787,0.001474110406851183
507,bear,-0.056063676113301666,-0.03284920941675258,-0.00015341641285232174,0.014270134089787953,-0.015678829012886072
508,bear,0.03585133206762836,0.04626573204445435,-0.0126907676656281,0.011479053019505973,0.0014502660573503306
509,bear,-0.002336108053204676,0.007271751572943895,-0.01130186228280864,0.02117472918769621,-0.0009277835904174216
510,bear,-0.022629675020829493,-0.018804675817710774,-0.0003992409300549952,-0.0021164440727164772,0.003328689110229275
511,bear,-0.03448813236321417,-0.05612105349190013,0.028775770192425006,0.05310030175455549,-0.014397372116605774
512,bear,-0.011043505812869829,-0.022742774913364898,-0.0007808312471486653,0.004481466869856852,-0.006206421599651776
513,bear,0.027101558639440314,0.01014624382378751,-0.0035112466409091617,-0.011035803706200062,0.010906862099718655
514,bear,-0.04143460483827757,-0.03278649922825358,0.02791313667465354,0.05016993938022278,-0.006807604184491222
515,bear,0.0031595037948271253,0.010540255486314102,-0.021288221732669612,0.017377233061443776,-0.00027751628186964937
516,bear,0.050738768192178034,0.04923677587819133,-0.03921797704190684,0.03309771787989919,0.005131248854399124
517,bear,-0.04442017609496004,0.00042162022273608407,0.031685241482459214,-0.012833015282015652,-0.00657839101361504
518,bear,-0.007633953207753105,-0.012980521636934023,-0.003057014403983558,0.0025008994186873335,0.0014054845944595227
519,bear,-0.0062020482864355575,0.019318825399518146,-0.009121665921477791,0.027458064254671136,-0.010038519960573984
520,bear,0.0007750053297744799,-0.000733399715345872,-0.004236341239243405,0.03147403058786431,0.006984656523268627
521,bear,-0.023597662144076388,0.018210877260685234,0.00331662149014972,0.030787630457955524,0.0014738877666917675
522,bear,-0.036749712868698596,-0.005661621499728219,0.016274507705247285,0.05082034138286755,-0.006012056898234903
523,bear,-0.013766123875881482,-0.009974390125850658,-0.012424350149972853,-0.013334064608213481,0.00457015171273609
